date_info,name,title,content,rating
Reviewed in India on 24 May 2018,anupama sinha,Old Product,"Received a old manufactured product,the monitor was manufactured and imported in the year 2013... initiated return let see what happens next..",1.0 out of 5 stars
Reviewed in India on 3 September 2016,Suryakant Gupta,Excellent,"Great monitor for the PC. Full HD, multiple inputs.. It has a 3.5 mm jack audio output which will work only in case HDMI input is connected.. Was able to connect to a set up box via HDMI cable and it converted as a TV and used headphones for audio.. After a long research was confused between Dell S2240L which is best in 21.5 inch segment and LG22MP58 , chose lg because of 3.5 mm jack and its 2k cheaper.",5.0 out of 5 stars
Reviewed in India on 31 July 2020,Dipu R,Excellent monitor,"This an excellent monitor, recommended buy.. I am using it with my laptop and not tried for gaming.. So far it gives very good picture quality, brightness, contrast and all.. Anti glare is great, works well on most of the conditions. Cute look with 3 side thin bezels.. Good for watching movies.. Haven't tried gaming, so I cant say about it.. Thanks to the great and efficient delivery from Amazon",5.0 out of 5 stars
Reviewed in India on 7 March 2020,Tech & Lifestyle,FULL HD IPS LED Display,"Price Paid: Rs. 7000. Seller: https://amzn.to/2Is7kBc. Pros. - FULL HD IPS LED Monitor with anti-glare finish.. - Good picture quality with accurate colors. Has very high brightness, range from 0 to 100. Presently I have set both brightness and contrast at level 0, and its still bright.. - The 22-inch size doesn't feel very big, feels slightly bigger than 18.5 inch monitor.. - Very sleek and stylish looking with minimal bezels.. - Wall mounting option is provided.. - The monitor weighs just 4 Kgs.. - The monitor is powered by 19V adapter, not direct AC supply, which is better.. - It has many ports, 1 HDMI port, 1 DVI port, and 1 VGA port. For audio out, it has headphone jack. You can also connect a 2nd HDMI cable to the DVI port using an HDMI to DVI adapter.. - The monitor has only 1 switch (joystick), which is under the LG logo.. - Power consumption around 15 Watts.. Cons:. - Increases the CPU running temperature considerably unless you have the latest PC. I had a 720p monitor earlier and CPU temperature was much lower.. - Glossy finish, though not a bad thing, it can easily get scratches and fingerprints.. - Stand is not very stable, can topple forward easily.. Make sure you buy from an amazon approved seller: https://amzn.to/2Is7kBc",5.0 out of 5 stars
Reviewed in India on 18 November 2019,Charles Rohan Sharma,Bang for Bucks,"It is magical. It is a very bright and extra smooth display. I am using it without Freesync enabled, and the 1080p is absolutely the best. It took me a while transitioning from a 4:3 monitor to a 16:9 aspect ratio, but this is the perfect workable resolution. 4k monitors are stupid for a small screen. You will need at the very VERY least 32 inches to make sense of 4k resolution, otherwise the icons, the display is cringe.. Everyone knows about the LED quality of LG, it is mesmerizing. The IPS panel is absolutely bright and it is perfect for watching movies, browsing social media, checking email and the common day-to-day tasks. The blacks aren't as inky, but it is as good as an IPS panel can get at this price point, but the WHITES are absolutely LIT AF. You can't expect great gaming performance with mediocre frame rate, as it is not made for the AAA titles; but if you're a fan of the classics like I am, you would absolutely love gaming with this monitor.. It doesn't cover much of the Colour Gamut, but it will be fine for an entry-level or first time creative professionals. If you're someone who work with the visuals ie if you are a Graphic Designer, Video Editor or an entry-level intern on a very VERY tight budget, you can't get wrong with this.. If you're a casual PC user or a school/college student, you don't need to look anywhere else Simply CLICK THE BUY BUTTON. Anything else will be just overkill.",5.0 out of 5 stars
Reviewed in India on 29 August 2020,AB,Maybe too Lightweight,"At this price, I dont expect anything more and overall the quality isn't bad. The contract and white balance could be better, but I have connected my MacBook and its stupid to compare a screen on a 1 lakh rs device to a 10k monitor. But, its quite light, which may seem cool, but honestly its not like we need to move it around much. The problem with it being so lightweight is that if you use this on a glass table then the vibrations are going to make the monitor wobble. I have to stabilize it by putting a phone box under the screen so it reduces the wobbling, but it still happens.",3.0 out of 5 stars
Reviewed in India on 27 June 2019,Prasen Inamdar,The perfect all-rounder,"Great budget monitor with above average color reproduction and a 75Hz refresh rate. For those wondering, the 15 Hz does make a visible difference. Moreover if you intend to also use the monitor for video and photo editing the ips panel thats been factory calibrated works really well unlike other “gaming” monitors that sacrifice picture quality for higher refresh rates and slower response times",5.0 out of 5 stars
Reviewed in India on 1 October 2018,Abhijit M.,"Nice, lightweight and slick monitor","Monitor is very good and sharp picture quality. IPS Panel. Crisp image. Multiple onscreen features available (if you install OnScreen Control software). Multiple modes are available (reading mode, cinema mode, image mode, custom mode etc.). Picture in picture option is excellent. Free sync available if you use with AMD gpu. I faced a problem to find out the power on/off button. It took around 15 minutes to find it out. Then reading the user manual (available in the CD) I finally found out the power on/off button. Very easy to install, just like plug and play. This is not a bezel less monitor. I am satisfied with this product and service also. If you are looking for a pc monitor and your budget is Rs.10,000/-, then this would be a good choice. So I will give it 5-stars.",5.0 out of 5 stars
Reviewed in India on 8 September 2019,subham sen,Reviewing after 9 days🤔,This is the best monitor under 9k..just close your eyes and buy. Dont go for for 24 inch..many users notice led bleeding issue .. Freesync enabled..so you dont have to worry about tearing issue for gaming..for nvidia users they will get native 75hz. Matte finished which i personally prefer. Display quality is awesome 😍😍,5.0 out of 5 stars
Reviewed in India on 2 October 2019,Deti_Sourav,Awesome Product! Got it for 6400 INR. Best Deal ever.,"Awesome Product! Got it for 6400 INR. Best Deal ever and this is The best Budget Gaming Monitor You Will Ever Get.. Paired it with RX570 8GB DDR5 With FREESYNC, If you never experience this Adaptive Sync before, Try it, Pair it with AMD card and boom, Best Gaming Experience Ever. And yes its anti glare, Modern looking, Fast in response, And Mainly Color Production is Awesome. Go For it & look For Offers.",5.0 out of 5 stars
Reviewed in India on 7 June 2020,Malik S.,Best Gaming Budget Monitor,"There are many reviews already written about this monitor. I won't repeat the same things.. I would like to highlight the below points.. 1.It supports AMD FreeSync but it also works with NVIDIA Gsync. Just make sure you have the latest graphic driver installed from NVIDIA. Then in NVIDIA Global settings you need to select the VSYNC option as fast.. 2. Combined with AMD Ryzen 5 3600, GTX 1660 6GB DDR6 Graphics and Corsiar 3000mhz 16GB DDR4 RAM with GSync I get more than 80 FPS on Ultra settings at 1080p in Games like The WItcher 3, Hitman 2, Batman Arkham Knight.......planning to test it with more latest games like Red Dead Redemption 2.. Cons: I found only one. You will need to calibrate the screen color. It had a little greenish tone with default settings (Your experience might be different depending on your configuration).. But not a big thing, understanding the monitor controls and adjusting the screen setting took me around 5 minutes.. Overall Great Performance Monitor for gaming. If you are on tight budget go with it !!. BTW I bought it for 8499, the price is now increase to 10k. Don't know why.",5.0 out of 5 stars
Reviewed in India on 29 February 2020,Axis Awesome ,Best monitor under 10k,It is an excellent price to performance ratio monitor. I would even go around saying this the best monitor under 10k even though it's 2 year old model.. Pros:. - Brilliant viewing angles. -perfect DPI for the size of 21.5 and 1080p res. - 75hz outof the box. - freesync!!. -perfect picture quality. - factory colour calibrated. Keeps a fair balance for content viewing and editing work. - comes with HDMI cable. Cons. - Glossy finish. - **important note: it doesnt have display port so you can't use a Nvidia card to use gsync. - no height adjustment,5.0 out of 5 stars
Reviewed in India on 17 November 2019,Anon,Great all-rounder Monitor. Recommended.,"For the price, this is an amazing deal. Got it on sale for ₹7k and I'm very happy with it. It is quite bright, so much so that i barely use it over 80% brightness. The thin bezels give it a very modern look which is awesome. It is good for content consumption, but don't expect to be doing colour accurate editing on this. This monitor is a great all rounder Full HD package.. I gave it a 4 star for the gaming criteria since this monitor isn't built for gaming exactly and it is not going to push anything above 1080p 60FPS because well, those are the specs lol.. The only thing I didn't particularly like about it is the included stand, but this monitor is also VESA compatible so atleast you're not limited to that particular stand, and you can use this monitor in a dual (or more) screen setup however you want. All in all, this is a great purchase and I would definitely recommend it.",5.0 out of 5 stars
Reviewed in India on 19 July 2020,Aparna,"Dealer Fraud .Out of curiosity I measured the screen , its 19 inches.","My rating is only to ascertain the fact that its a monitor that works . But, major dissapointed when I am spending above 8k on a product recommended on Amazon is that the monitor,its stand & the charger arrived in the package . NO VGA/HDMI cable . Amazon should out right ban these dealers who thrive on Consumer's money. Since I had to make it work, I bought the VGA& HDMI cable separately . I have complained about the Dealer and Amazon has not taken any action. Lastly , the monitor just powers on and off, you cannot change the Picture Mode,Input or go to Menu as displays on the monitor screen when you press the power button. But its India , who listens to Consumers ?. Sub standard product. If you are a buyer lookimg for a good monitor, no matter what rating this product has, go for a cheaper option as you may need to purchase the cables separately .",1.0 out of 5 stars
Reviewed in India on 27 September 2017,JOY PRAKASH DEY,Definitely on of the best budget monitor out there with 75hz refresh rate and ...,Definitely on of the best budget monitor out there with 75hz refresh rate and full hd display. It has awesome ips panel that reproduce colors just about natural. viewing angles are very good. But when you view from angle color tends to fade a little. Though every display panel has this problem but its noticeable. Black is not fully black. You will find the led tint quite annoying in videos or gaming when scene is dark. But considering the price point its okay. I had to tinker around with the settings a bit to get the right color and brightness of my liking. The factory setup is very bright and vibrant that is not really suited for close viewing. Your eyes will feel the stress in less than an hour. but overall after a little bit of changing in settings this monitor will not disappoint you...So go for it..,4.0 out of 5 stars
